657	34307	4
657	38094	3
657	74396	2
657	19244	5
657	87341	4
657	66552	5
657	95106	4
657	31031	5
657	18548	4
657	75413	4
657	63772	4
657	7317	5
657	40396	5
657	84642	4
657	95727	5
657	25991	3
657	11486	3
657	11482	2
657	11484	3
657	11481	4
657	11487	4
657	24811	3
657	16706	5
657	5087	5
657	81873	3
657	18019	3
657	10618	3
657	17560	3
657	12553	5
657	66601	3
657	35830	4
657	18354	4
657	64596	4
657	71019	5
657	26081	4
657	80513	4
657	66800	4
657	79966	4
1645	63376	5
1645	63190	4
1645	64761	4
1645	63091	5
1645	65257	4
1645	62398	4
1645	94239	5
1645	52167	4
1645	34746	5
1645	62875	5
1645	55030	4
1645	60712	5
1645	51077	5
1645	61097	5
1645	62006	4
1645	53913	5
1645	59426	5
1645	26816	5
1645	62523	4
1645	92359	4
1645	61941	5
1645	44148	5
1645	76644	5
1645	63329	3
1645	61444	5
1645	60200	4
1645	62988	4
1645	60474	4
1645	23065	4
1645	22083	4
1645	7057	4
1645	80341	5
1645	21932	4
1645	66603	5
1645	51603	5
1645	61169	4
1645	87893	3
1645	61477	4
1645	54124	5
1645	45297	4
1645	59090	4
1645	45993	4
1645	23073	5
1645	55323	3
1645	57869	3
1645	60029	4
1645	54864	4
1645	60014	4
1645	51990	4
1645	59291	4
1645	41541	5
1645	27008	4
1645	54630	4
1645	50657	4
1645	69252	4
1645	57664	4
1645	5273	5
1645	47914	4
1645	41767	4
1645	7716	5
1645	40108	5
1645	58790	4
1645	31793	5
1645	40708	4
1645	80270	3
1645	57862	4
1645	56034	5
1645	75988	4
1645	45172	5
1645	57347	5
1645	56293	4
1645	55050	4
1645	85969	4
1645	48324	3
1645	55163	5
1645	1815	4
1645	1985	4
1645	55762	5
1645	10891	4
1645	55782	5
1645	55247	5
1645	85190	5
1645	18244	5
1645	29091	4
1645	47976	4
1645	53962	3
1645	48009	5
1645	38233	3
1645	45817	4
1645	54918	4
1645	48008	4
1645	39392	3
1645	29090	4
1645	50196	4
1645	33699	3
1645	69704	4
1645	24648	4
1645	33691	3
1645	46794	4
1645	51046	4
1645	40318	5
1645	42378	4
1645	65612	4
1645	88518	3
1645	27256	4
1645	41123	5
1645	26574	3
1645	39351	4
1645	94986	5
1645	53216	4
1645	46262	4
1645	73999	3
1645	11475	3
1645	95011	3
1645	54181	5
1645	25627	3
1645	31871	3
1645	87880	4
1645	7175	4
1645	83048	2
1645	47735	4
1645	47990	4
1645	37857	5
1645	29089	5
1645	52890	3
1645	51309	4
1645	52578	5
1645	81672	4
1645	52567	4
1645	49128	3
1645	80023	4
1645	71980	4
1645	51401	5
1645	44626	4
1645	33515	4
1645	90857	3
1645	69018	4
1645	47709	4
1645	44722	2
1645	43955	4
1645	35054	3
1645	31867	5
1645	31794	5
1645	1786	4
1645	8290	3
1645	88734	4
1645	10925	4
1645	94101	5
1645	84764	4
1645	83212	4
1645	29451	5
1645	22104	4
1645	18393	3
1645	80218	4
1645	40801	3
1645	26750	4
1645	39781	3
1645	29914	3
1645	11906	3
1645	5551	4
1645	94903	4
1645	39199	3
1645	35799	2
1645	94736	5
1645	94735	5
1645	94305	5
1645	94304	5
1645	72783	4
1645	3752	4
1645	90877	4
1645	91092	5
1645	75157	4
1645	84621	3
1645	85484	3
1645	5303	4
1645	77663	4
1645	5234	4
1645	83362	3
1645	87615	3
1645	82862	3
1645	80847	3
1645	6383	5
1645	19301	4
1645	20535	5
1645	14910	4
1645	14913	4
1645	93337	5
1645	35240	4
1645	92199	4
1645	91448	3
1645	28653	5
1645	89823	3
1645	3941	4
1645	83051	3
1645	29753	4
1645	1779	2
1645	35800	3
1645	79253	5
1645	1035	4
1645	95081	2
1645	94022	5
1645	94422	5
1645	74870	3
1645	93810	4
1645	31239	3
1645	30963	4
1645	24811	3
1645	78888	5
1645	82198	3
1645	24443	3
1645	36426	4
1645	89876	3
1645	73650	5
1645	88700	4
1645	83215	4
1645	9888	2
1645	86884	4
1645	13900	4
1645	66672	4
1645	78311	4
1645	84617	5
1645	5632	4
1645	80845	4
1645	74317	3
1645	71237	4
1645	75944	4
1645	81755	4
1645	79962	5
1645	77614	3
1645	6116	4
1645	74209	4
1645	69421	3
1645	72249	4
1645	25885	3
1645	67175	3
1645	67176	4
1645	26481	4
1645	1559	4
1645	71641	4
1645	35026	4
1645	18974	3
1645	74410	3
1645	40088	4
1645	66789	4
1645	22537	5
1645	63769	4
1645	30661	4
1645	22665	4
1645	35205	4
1645	36172	4
1645	27543	4
1645	35785	4
1645	22915	3
1645	17438	3
1645	25625	4
1645	30178	4
1645	26099	5
1645	17911	4
1645	26144	4
1645	23095	4
1645	14654	4
1645	18678	2
2447	17911	5
2447	37561	5
2447	319	5
2447	40640	5
2447	90493	5
2447	19943	3
2447	93686	3
2447	3974	1
2447	26099	5
2447	26065	5
2447	24821	4
2447	24593	4
2447	78612	4
2447	3807	4
2447	30882	4
2447	69803	4
2181	94666	4
2181	53987	4
2181	72420	3
2181	52089	2
2181	61000	3
2181	91724	3
2181	85117	5
2181	46706	4
2181	59291	4
2181	43955	2
2181	79622	3
2181	75003	2
2181	30416	5
2181	13809	3
2181	48292	3
2181	37857	4
2181	40143	1
2181	78311	4
2181	2450	2
2181	79659	5
2181	72040	4
2181	65791	3
2181	258	4
2181	5877	3
2181	12617	3
2181	1899	4
2181	74848	2
2181	72284	4
2181	64203	4
2181	29451	3
2181	85357	1
2181	29432	3
2181	19159	3
2181	13994	4
2181	4026	3
2181	69018	3
2181	94146	3
2181	1362	4
2181	93849	3
2181	7065	4
2181	23743	3
2181	90477	4
2181	64204	4
2181	25841	3
2181	81199	4
2181	80023	2
2181	74868	3
2181	16371	4
2181	27810	4
2181	711	4
2181	83338	2
2181	33224	4
2181	84773	4
2181	70589	3
2181	34853	4
2181	1052	4
2181	26065	3
2181	5760	1
2181	37187	5
1217	63245	4
1217	91357	4
1217	7317	4
1217	50051	4
1217	59965	4
1217	23117	4
1217	23301	5
1217	63661	3
1217	64483	5
1217	60953	5
1217	60907	4
1217	87893	4
1217	59291	4
1217	92744	3
1217	88290	2
1217	17136	5
1217	12978	4
1217	40393	4
1217	28477	3
1217	53951	4
1217	53378	4
1217	49542	3
1217	47015	3
1217	35604	2
1217	50217	4
1217	48864	5
1217	32617	5
1217	70821	4
1217	9116	5
1217	2403	3
1217	24096	3
1217	40624	5
1217	44413	4
1217	13956	5
1217	9073	5
1217	70598	4
1217	29332	2
1217	24334	4
1217	15835	5
1217	24380	5
1217	32627	3
1217	66669	5
1217	1786	4
1217	37505	3
1217	44870	5
1217	11106	3
1217	74220	4
1217	25940	4
1217	6067	5
1217	11988	5
1217	30331	3
1217	18724	4
1217	89601	4
1217	43282	5
1217	80760	4
1217	1716	5
1217	29423	5
1217	33696	5
1217	93198	5
1217	91116	4
1217	26574	3
1217	83044	4
1217	35808	5
1217	18210	4
1217	24909	3
1217	66319	2
1217	37690	5
1217	84172	5
1217	26771	5
1217	41192	3
1217	71518	4
1217	65191	4
1217	21121	3
1217	89823	4
1217	25395	4
1217	4216	4
1217	73688	4
1217	95542	2
1217	95589	3
1217	94600	3
1217	92680	1
1217	23057	4
1217	5878	5
1217	40445	5
1217	73956	3
1217	37992	3
1217	93810	3
1217	1592	4
1217	2233	4
1217	79839	2
1217	3752	5
1217	81611	2
1217	6109	3
1217	32356	3
1217	83961	3
1217	38634	5
1217	25669	5
1217	15662	4
1217	70590	5
1217	80781	2
1217	80813	4
1217	3941	4
1217	72584	5
1217	69852	5
1217	65628	4
1217	27064	3
1217	28326	4
1217	92602	4
1217	29978	4
1217	31141	5
1217	78311	5
1217	5167	4
1217	4527	3
1217	91448	1
1217	7065	3
1217	7401	1
1217	88760	4
1217	95081	3
1217	90877	5
1217	138	5
1217	89561	5
1217	18773	3
1217	6086	5
1217	18123	4
1217	23137	3
1217	86178	2
1217	8288	5
1217	90112	1
1217	25841	4
1217	89147	2
1217	83755	4
1217	1757	4
1217	69801	5
1217	1702	4
1217	1270	5
1217	37440	4
1217	80514	4
1217	76883	5
1217	12764	4
1217	79517	3
1217	79060	4
1217	73104	5
1217	22104	5
1217	33727	5
1217	24277	2
1217	6224	2
1217	3813	5
1217	2746	5
1217	15536	5
1217	18678	5
1217	29675	4
1217	34156	4
1217	1949	5
1217	33284	5
1217	33617	5
1217	76282	3
214	81077	4
214	61877	4
214	18454	4
214	35003	4
214	2041	4
214	8073	4
214	22104	5
214	49438	4
214	36437	3
214	48506	4
214	492	5
214	817	5
214	38352	4
214	22032	5
214	44573	4
214	50718	4
214	90709	5
214	29137	4
214	49767	4
214	6171	5
214	22860	5
214	74316	5
214	55609	4
214	453	5
214	33224	4
214	51523	4
214	41192	4
214	43955	4
1379	70863	5
1379	34046	4
1652	70863	3
1652	16371	5
1652	80251	3
329	62491	4
329	71317	4
1859	34209	3
1859	12622	2
1859	32693	4
1859	66425	4
1859	39623	4
1859	8381	3
1859	86984	5
1859	94995	4
1859	91573	3
1859	4334	5
1859	86879	4
1859	81477	5
1859	25362	4
2352	12009	3
2352	88317	3
2352	62697	4
2352	51648	4
2352	57896	3
2352	91939	4
2352	40853	3
2352	54513	3
2352	87341	4
2352	47718	2
2352	43148	2
2352	90683	4
2352	13846	3
2352	8290	2
2352	39049	3
2352	73174	3
2352	92310	1
2352	84627	3
2352	84764	4
2352	31867	3
2352	17296	2
2352	74594	4
2352	9161	3
2352	66672	2
2352	20582	2
2120	347	5
2120	62019	5
2120	65792	4
2120	75903	5
2120	45139	4
2120	4521	4
2120	70863	5
2120	1943	5
2120	23477	4
2120	7806	4
2120	95215	4
2120	23649	5
2120	4739	4
2120	48502	4
2120	80575	5
2120	90413	5
2120	69708	4
2120	54664	4
2120	24807	5
2120	70407	5
2120	9820	5
2120	11316	5
2120	6255	4
2120	9908	5
2120	2937	5
2120	20711	4
2120	36359	5
2120	23359	5
2120	24233	5
2120	23028	2
2120	6387	5
2120	1743	5
2120	402	5
2120	12872	5
2120	9521	5
2120	416	5
2120	85619	3
2120	75002	1
2120	25382	5
2120	25133	5
2120	24877	4
2120	71330	4
2120	4683	4
2120	14040	3
2120	85117	5
2120	74856	4
2120	80665	5
2120	76341	5
2120	72423	5
2120	87341	5
2120	66552	5
2120	40093	4
2120	80827	5
2120	5092	5
2120	81545	5
2120	40280	5
2120	85301	5
2120	9108	3
2120	68321	5
2120	1337	5
2120	8592	5
765	39956	2
1462	53917	5
1462	10423	5
1462	4875	1
2017	95256	5
2017	41400	4
2017	83051	4
1287	12657	4
1287	79774	4
1287	75734	5
1287	4215	4
1287	92537	4
1287	85004	3
1287	71336	4
1287	79060	4
1287	34638	3
1287	65969	4
1287	33115	4
1287	36582	3
1287	35188	2
1287	12386	3
1287	33993	3
1287	12361	3
1287	23706	4
1287	74410	4
1287	76250	3
1287	188	4
1287	14019	4
1287	25841	3
1287	75572	3
1287	81203	3
1287	89557	5
1287	18049	5
1287	67650	5
1287	18032	4
1287	67648	4
1287	18031	4
1287	26356	4
1287	71190	4
1287	738	5
1287	34754	4
1287	15670	3
1287	23767	2
1287	18594	2
1287	741	2
1287	1177	2
1287	10650	2
1287	33595	3
1287	36931	5
1287	79924	3
1287	33727	3
1287	947	4
1287	30763	4
1287	26122	2
1287	9124	3
1287	36694	2
2537	40093	4
2537	47889	3
2537	1388	5
1578	2468	4
1578	65828	5
1578	65639	4
1578	65188	4
1578	63554	4
1578	58298	2
1578	61313	3
1578	63022	5
1578	59013	4
1578	59890	3
1578	58007	3
1578	60535	5
1578	61927	5
1578	65271	4
1578	64924	4
1578	63190	5
1578	64761	4
1578	65172	4
1578	64891	3
1578	63307	3
1578	65408	5
1578	11690	4
1578	62887	3
1578	63219	5
1578	61147	5
1578	64768	3
1578	65121	3
1578	62105	4
1578	61145	4
1578	53159	4
1578	16792	3
1578	54590	4
1578	62605	4
1578	61609	3
1578	63091	4
1578	48023	4
1578	62392	5
1578	36444	2
1578	61749	5
1578	62730	3
1578	1485	5
1578	68865	4
1578	39392	3
1578	57089	5
1578	58612	5
1578	92808	5
1578	62991	4
1578	33699	4
1578	63032	4
1578	63102	3
1578	50177	3
1578	58919	3
1578	62253	4
1578	60795	4
1578	60843	3
1578	61942	4
1578	55384	4
1578	60358	2
1578	62398	4
1578	56535	5
1578	62155	5
1578	62517	4
1578	62987	3
1578	61713	5
1578	62640	4
1578	33691	4
1578	62933	5
1578	60807	3
1578	48251	3
1578	62006	4
1578	61292	5
1578	56336	4
1578	60099	3
1578	93650	4
1578	7112	5
1578	59743	2
1578	61741	5
1578	59913	4
1578	61344	3
1578	60970	5
1578	84257	4
1578	61788	4
1578	61613	5
1578	57662	3
1578	53777	4
1578	60962	5
1578	60222	3
1578	56262	4
1578	61532	4
1578	46527	4
1578	50548	4
1578	48506	4
1578	60012	4
1578	60712	4
1578	94958	3
1578	60776	4
1578	58896	2
1578	60834	3
1578	47277	4
1578	47348	4
1578	50519	4
1578	60496	4
1578	57449	5
1578	8988	4
1578	60271	3
1578	60433	3
1578	58244	5
1578	57664	4
1578	56568	3
1578	52180	4
1578	53165	3
1578	57950	4
1578	59585	3
1578	58898	4
1578	41027	3
1578	57940	5
1578	58160	5
1578	93534	5
1578	58873	4
1578	10913	3
1578	25625	4
1578	94945	4
1578	50401	4
1578	59086	3
1578	55895	4
1578	50386	4
1578	55894	4
1578	51189	5
1578	56949	5
1578	50969	4
1578	57835	4
1578	57681	3
1578	56051	3
1578	55844	4
1578	47039	4
1578	57083	2
1578	86800	4
1578	80513	4
1578	56817	5
1578	52003	5
1578	56774	4
1578	57461	3
1578	4775	5
1578	56327	4
1578	57623	3
1578	55058	3
1578	55860	4
1578	85705	4
1578	53649	5
1578	45243	3
1578	55052	5
1578	49635	4
1578	40212	5
1578	54781	3
1578	47000	5
1578	56306	3
1578	49999	4
1578	39442	3
1578	55666	4
1578	75374	4
1578	53868	4
1578	55297	5
1578	56034	5
1578	53914	4
1578	54998	2
1578	54444	3
1578	54630	4
1578	47853	4
1578	55095	3
1578	51506	1
1578	54113	3
1578	55108	3
1578	55697	2
1578	55717	3
1578	50404	3
1578	48450	3
1578	54413	4
1578	51138	5
1578	4561	3
1578	52852	3
1578	53729	4
1578	45195	4
1578	51289	4
1578	46736	4
1578	32526	4
1578	45817	4
1578	51990	3
1578	50196	3
1578	53482	3
1578	45568	2
1578	53371	3
1578	51415	5
1578	53437	5
1578	53290	2
1578	52890	3
1578	53132	4
1578	51533	4
1578	49537	3
1578	52425	4
1578	49542	4
1578	51429	3
1578	50023	3
1578	46808	5
1578	51163	3
1578	50576	4
1578	30106	4
1578	48503	2
1578	50446	3
1578	91898	4
1578	51313	2
1578	49170	3
1578	49975	3
1578	46616	4
1578	47735	4
1578	49410	4
1578	94424	4
1578	48987	5
1578	49128	2
1578	49692	2
1578	46220	3
1578	49076	2
1578	48008	3
1578	49034	3
1578	48485	3
1578	37267	3
1578	49282	4
1578	47976	4
1578	47015	3
1578	44875	4
1578	46813	5
1578	43259	3
1578	48859	3
1578	44616	4
1578	46807	5
1578	48484	3
1578	48277	2
1578	46074	4
1578	45591	3
1578	45009	1
1578	46552	3
1578	44722	3
1578	48680	2
1578	46756	4
1578	82115	3
1578	44544	4
1578	91901	4
1578	88893	5
1578	43380	3
1578	44092	4
1578	45451	2
1578	46655	4
1578	43984	3
1578	45751	4
1578	29479	3
1578	45059	3
1578	44490	3
1578	39567	4
1578	44243	3
1578	33689	3
1578	45325	4
1578	87418	4
1578	45566	4
1578	45981	3
1578	46028	3
1578	44181	4
1578	37827	2
1578	39243	3
1578	42795	4
1578	44417	2
1578	43096	2
1578	43081	2
1578	44082	2
1578	66355	5
1578	45820	1
1578	44397	2
1578	44626	4
1578	43923	3
1578	44413	3
1578	44885	5
1578	44237	4
1578	86731	4
1578	43290	3
1578	45423	4
1578	43084	4
1578	44152	3
1578	43695	2
1578	43292	2
1578	88873	3
1578	44148	2
1578	41632	3
1578	43601	4
1578	26814	4
1578	41778	3
1578	44057	4
1578	41191	2
1578	41780	4
1578	43333	4
1578	39570	2
1578	42488	2
1578	41367	4
1578	41359	3
1578	42949	2
1578	86729	4
1578	44279	5
1578	42823	4
1578	39873	2
1578	42604	2
1578	93710	2
1578	43136	4
1578	40033	2
1578	42623	4
1578	39577	2
1578	85122	2
1578	42392	2
1578	32999	2
1578	41794	2
1578	41143	3
1578	87395	3
1578	37225	5
1578	823	4
1578	86728	4
1578	42410	2
1578	7480	2
1578	90596	5
1578	29812	3
1578	40624	5
1578	39565	4
1578	86190	3
1578	41189	3
1578	86181	5
1578	39351	3
1578	40582	2
1578	41181	2
1578	83051	3
1578	39105	3
1578	77663	4
1578	39618	4
1578	92927	2
1578	41151	4
1578	3916	4
1578	33947	4
1578	39353	4
1578	38352	4
1578	86101	2
1578	39615	4
1578	39411	3
1578	35889	4
1578	37624	4
1578	33696	4
1578	39590	3
1578	37992	2
1578	28477	4
1578	39239	2
1578	38920	2
1578	32356	2
1578	80038	3
1578	38634	4
1578	11599	4
1578	39278	3
1578	64203	2
1578	74263	3
1578	12144	2
1578	38233	3
1578	31289	4
1578	74475	3
1578	37695	3
1578	31285	4
1578	84419	5
1578	28874	4
1578	31288	5
1578	27008	4
1578	38594	2
1578	11600	2
1578	31283	4
1578	28223	5
1578	37976	4
1578	31284	4
1578	28873	5
1578	29423	5
1578	33505	2
1578	38219	5
1578	29155	3
1578	31165	4
1578	29422	4
1578	95011	2
1578	32541	2
1578	31239	3
1578	31286	3
1578	31290	4
1578	29156	3
1578	29323	2
1578	37857	2
1578	28842	4
1578	29089	2
1578	37957	3
1578	29573	3
1578	37505	4
1578	11652	5
1578	77182	4
1578	29941	4
1578	29940	4
1578	28795	3
1578	32144	2
1578	30287	2
1578	27139	4
1578	37690	5
1578	29942	4
1578	11596	3
1578	33963	3
1578	30696	4
1578	33498	2
1578	32411	3
1578	29943	5
1578	30949	2
1578	30124	2
1578	32448	3
1578	30331	5
1578	6731	4
1578	93654	4
1578	30484	4
1578	6474	4
1578	91561	3
1578	9345	4
1578	28238	3
1578	94646	3
1578	9344	5
1578	94943	3
1578	36045	4
1578	87045	3
1578	95834	2
1578	4528	4
1578	30547	4
1578	30128	4
1578	33515	3
1578	29314	3
1578	30006	3
1578	28706	2
1578	28407	5
1578	29202	3
1578	30278	3
1578	28126	5
1578	32544	4
1578	5652	4
1578	8343	4
1578	8982	2
1578	65077	3
1578	29657	5
1578	88423	3
1578	89711	4
1578	27017	3
1578	86160	3
1578	86182	3
1578	29091	3
1578	27020	3
1578	86183	4
1578	28218	4
1578	29683	3
1578	35735	3
1578	5223	5
1578	4601	5
1578	7408	3
1578	7598	3
1578	64726	4
1578	69420	4
1578	4581	3
1578	11450	4
1578	94415	4
1578	26700	2
1578	8463	4
1578	90579	4
1578	4293	3
1578	27028	4
1578	11940	3
1578	27030	3
1578	87835	4
1578	89424	2
1578	26781	2
1578	34417	3
1578	89823	2
1578	11106	2
1578	86913	3
1578	5605	4
1578	4216	4
1578	66789	3
1578	94718	3
1578	5672	3
1578	5087	3
1578	5045	4
1578	80270	4
1578	93135	3
1578	75944	4
1578	26712	4
1578	63880	2
1578	88106	3
1578	8486	3
1578	27063	4
1578	65072	3
1578	87042	2
1578	7910	2
1578	92893	3
1578	94363	2
1578	4342	3
1578	10571	3
1578	6020	5
1578	5894	5
1578	89065	3
1578	91379	4
1578	11472	2
1578	86552	4
1578	11989	4
1578	5109	3
1578	74962	4
1578	89762	4
1578	81612	4
1578	90955	4
1578	5690	2
1578	89948	4
1578	94119	3
1578	11087	3
1578	87893	3
1578	4910	4
1578	7640	3
1578	7105	4
1578	6976	3
1578	74601	3
1578	11430	3
1578	5633	3
1578	11525	4
1578	87834	4
1578	84941	4
1578	81617	4
1578	8366	3
1578	93819	1
1578	88780	3
1578	14910	3
1578	7539	5
1578	83044	5
1578	70652	3
1578	91116	3
1578	94582	3
1578	92358	4
1578	95787	4
1578	5778	2
1578	80507	4
1578	5167	5
1578	7065	3
1578	94967	5
1578	4043	4
1578	5111	3
1578	74939	2
1578	6962	3
1578	94422	3
1578	94146	2
1578	64544	4
1578	9600	5
1578	4219	5
1578	2120	3
1578	87520	4
1578	89959	3
1578	85484	4
1578	17978	4
1578	86178	4
1578	95281	3
1578	25991	5
1578	86204	5
1578	93566	2
1578	92816	2
1578	91383	1
1578	92129	4
1578	86311	1
1578	78464	5
1312	14473	1
1312	7914	5
1312	23816	5
1312	31969	5
1312	8068	4
1312	39462	3
1312	22371	5
1312	8153	4
1312	27997	4
1312	67068	5
1312	65134	3
1312	83495	3
1312	6126	3
1312	23461	5
1312	19172	5
1312	13093	5
1312	26307	3
1312	2087	4
1312	573	3
1312	33536	5
1312	33629	4
1312	9931	2
1312	89938	5
1312	23751	5
1312	87102	4
1312	8334	4
1312	42731	3
1312	2191	5
1312	15638	5
1312	90413	5
1794	7139	3
1794	88734	5
1794	25455	4
1794	53027	3
1794	11861	4
1794	86299	5
1794	93100	5
1794	88598	4
1794	18046	5
1794	39761	4
1794	60907	5
1794	89426	3
1794	47657	5
1794	55514	4
1794	38898	5
1794	32584	5
1794	29068	5
1794	46123	5
1794	45619	5
1794	42369	5
1794	50365	2
1794	47471	4
1794	55989	4
1794	46554	5
1794	55288	4
1794	78820	4
1794	49585	4
1794	38034	4
1794	70002	3
1794	46555	5
1794	11816	4
1794	41192	2
1794	41343	2
1794	42677	3
1794	85785	4
1794	64483	3
1794	82078	5
1794	78597	5
1794	42360	5
1794	29536	3
1794	37685	3
1794	18056	5
1794	95106	4
1794	40984	5
1794	23313	4
1794	39874	4
1794	87674	1
1794	40356	4
1794	40052	5
1794	29067	5
