803	1221	1
820	2688	1
820	2201	1
828	2028	1
828	1714	1
829	1195	1
829	1423	1
829	521	1
829	2201	1
834	1939	1
834	1587	1
834	2581	1
842	2607	1
844	1221	1
845	2055	1
852	843	1
873	2581	1
876	246	1
878	2627	1
880	1392	1
894	1513	1
897	744	1
911	2500	1
911	1903	1
912	2708	1
912	1316	1
912	1554	1
912	1715	1
913	1195	1
913	2682	1
913	1860	1
915	1749	1
915	2028	1
927	1202	1
927	2373	1
949	2096	1
949	439	1
950	2689	1
953	2201	1
956	1186	1
961	389	1
966	1085	1
966	1647	1
971	2072	1
982	1805	1
991	1355	1
996	111	1
996	1975	1
996	2581	1
997	956	1
1005	1300	1
1005	1333	1
1016	1221	1
1018	2581	1
1024	2274	1
1026	1202	1
1026	2445	1
1030	1826	1
1050	2229	1
1054	1423	1
1063	2259	1
1085	966	1
1086	683	1
1087	1776	1
1095	1327	1
1095	1715	1
1095	243	1
1095	2152	1
1095	2497	1
1095	484	1
1101	2096	1
1101	510	1
1103	1483	1
1107	1647	1
1121	1770	1
1121	2201	1
1124	439	1
1124	2688	1
1124	2427	1
1124	2172	1
1124	1666	1
1124	1715	1
1158	1510	1
1162	1805	1
1162	349	1
1162	306	1
1163	1513	1
1163	1510	1
1163	2111	1
1173	1813	1
1179	2199	1
1184	1587	1
1184	2600	1
1185	1771	1
1187	521	1
1193	1805	1
1193	1939	1
1194	2276	1
1206	925	1
1211	1462	1
1212	1293	1
1217	2376	1
1221	1459	1
1228	510	1
1236	1369	1
1239	1955	1
1250	2620	1
1261	2284	1
1265	1805	1
1266	1344	1
1271	2185	1
1286	2126	1
1286	1328	1
1295	1064	1
1297	1651	1
1297	2627	1
1299	2008	1
1312	1877	1
1314	2500	1
1326	2530	1
1327	667	1
1344	1682	1
1357	2039	1
1360	1327	1
1360	2183	1
1363	526	1
1364	2162	1
1366	1568	1
1369	1236	1
1374	1186	1
1380	2688	1
1384	2489	1
1386	1450	1
1388	1327	1
1388	2445	1
1392	2607	1
1401	1796	1
1403	1785	1
1405	2055	1
1405	2201	1
1408	2627	1
1413	2039	1
1415	2201	1
1416	1612	1
1417	2613	1
1417	1875	1
1418	1409	1
1425	900	1
1432	1715	1
1436	1587	1
1443	1899	1
1450	1682	1
1463	1899	1
1464	1647	1
1474	1163	1
1483	1250	1
1487	1535	1
1487	1873	1
1488	463	1
1490	1327	1
1493	1682	1
1505	1853	1
1505	1133	1
1505	2440	1
1507	1202	1
1510	1805	1
1516	2670	1
1524	2044	1
1525	1523	1
1528	657	1
1529	2497	1
1531	1363	1
1534	2427	1
1534	1667	1
1537	2600	1
1537	2056	1
1537	2201	1
1543	1715	1
1543	1391	1
1557	2128	1
1566	1916	1
1574	429	1
1579	1828	1
1585	2201	1
1591	2514	1
1591	2283	1
1599	2331	1
1599	2475	1
1599	2642	1
1602	1133	1
1602	1688	1
1602	603	1
1612	2329	1
1620	1805	1
1628	1417	1
1628	667	1
1628	709	1
1636	499	1
1641	2120	1
1641	453	1
1647	2161	1
1647	625	1
1653	2676	1
1680	1583	1
1680	2201	1
1685	2557	1
1685	1955	1
1688	651	1
1710	2312	1
1710	2480	1
1711	439	1
1714	1754	1
1725	1914	1
1726	1853	1
1737	1766	1
1744	2161	1
1744	1327	1
1749	2549	1
1751	1808	1
1754	828	1
1754	2139	1
1758	439	1
1772	2480	1
1775	1688	1
1775	2445	1
1775	1583	1
1775	521	1
1776	1087	1
1776	667	1
1783	843	1
1788	1212	1
1795	1510	1
1799	1202	1
1818	1628	1
1818	667	1
1824	2254	1
1824	1805	1
1829	1423	1
1829	2497	1
1833	2120	1
1860	1859	1
1864	1316	1
1868	1931	1
1875	1417	1
1895	2438	1
1904	1312	1
1904	2229	1
1904	2613	1
1905	1483	1
1914	169	1
1914	1363	1
1921	1459	1
1921	2642	1
1922	39	1
1923	925	1
1930	2620	1
1931	2205	1
1932	1769	1
1932	1217	1
1933	2056	1
1933	2445	1
1934	1415	1
1935	1316	1
1936	2217	1
1938	2172	1
1939	1240	1
1947	2662	1
1959	744	1
1982	1899	1
1982	2620	1
1991	439	1
1991	2613	1
1991	2161	1
1990	566	1
1996	2274	1
2010	1647	1
2010	657	1
2017	2624	1
2026	1899	1
2031	1987	1
2031	463	1
2033	2126	1
2044	1524	1
2044	1250	1
2045	1682	1
2048	744	1
2057	1326	1
2057	1483	1
2063	1853	1
2063	2126	1
2064	1914	1
2074	1351	1
2078	1499	1
2098	1820	1
2108	2189	1
2109	1979	1
2120	1450	1
2132	742	1
2134	1961	1
2134	1098	1
2134	1865	1
2140	2438	1
2149	744	1
2154	2485	1
2160	2704	1
2160	1885	1
2161	1682	1
2161	2648	1
2161	2445	1
2166	2640	1
2169	2613	1
2172	2152	1
2175	2331	1
2177	388	1
2182	2293	1
2182	1744	1
2182	1914	1
2190	1354	1
2201	1391	1
2208	1578	1
2209	925	1
2218	1478	1
2221	1899	1
2221	1202	1
2223	1899	1
2223	1895	1
2223	956	1
2223	1064	1
2225	1990	1
2225	1250	1
2232	1929	1
2232	2283	1
2232	2167	1
2232	2102	1
2240	2161	1
2240	200	1
2248	744	1
2252	2351	1
2252	1647	1
2257	1432	1
2257	2152	1
2258	2404	1
2263	2276	1
2263	1853	1
2266	1483	1
2267	2205	1
2270	1400	1
2278	1987	1
2281	1316	1
2282	1497	1
2286	742	1
2288	2445	1
2290	744	1
2290	1517	1
2305	1366	1
2307	2201	1
2308	1432	1
2314	1794	1
2321	1568	1
2332	2404	1
2333	2351	1
2333	2480	1
2342	1753	1
2342	2044	1
2343	463	1
2343	865	1
2347	2163	1
2350	2008	1
2358	1682	1
2358	749	1
2366	1400	1
2367	2660	1
2368	2161	1
2368	1450	1
2376	434	1
2386	1631	1
2386	2112	1
2387	1250	1
2394	2109	1
2395	1583	1
2395	510	1
2399	2581	1
2402	1312	1
2402	439	1
2402	1423	1
2402	2662	1
2405	2161	1
2405	873	1
2406	2514	1
2406	774	1
2406	2624	1
2410	2201	1
2411	1713	1
2412	1513	1
2412	1217	1
2418	2668	1
2433	1327	1
2433	2376	1
2433	2688	1
2438	683	1
2445	929	1
2449	1327	1
2459	2283	1
2468	1935	1
2469	1291	1
2472	1785	1
2475	1312	1
2484	1333	1
2484	2071	1
2487	1450	1
2489	1828	1
2489	2276	1
2490	2620	1
2491	2170	1
2492	2120	1
2495	1586	1
2497	1227	1
2497	1647	1
2497	667	1
2511	1295	1
2516	650	1
2530	1473	1
2539	1194	1
2556	2162	1
2557	733	1
2557	1744	1
2563	2123	1
2567	1794	1
2581	612	1
2583	2161	1
2592	1459	1
2592	171	1
2593	2217	1
2593	2497	1
2604	1538	1
2620	1246	1
2625	1628	1
2626	1485	1
2629	2175	1
2632	2004	1
2635	1221	1
2640	2706	1
2642	1255	1
2643	323	1
2643	1647	1
2644	1946	1
2646	1327	1
2646	1715	1
2653	1770	1
2655	2112	1
2659	459	1
2659	1805	1
2665	742	1
2668	2106	1
2672	1682	1
2676	2665	1
2676	2310	1
2676	1688	1
2678	2039	1
2682	2438	1
2683	1133	1
2683	1373	1
2685	1530	1
2685	1316	1
2688	2148	1
2702	1568	1
2707	1497	1
2707	2331	1
2708	2172	1
2708	1432	1
2708	2218	1
2709	1935	1
2710	1293	1
2714	1805	1
2714	2627	1
2714	439	1
2714	1688	1
2715	844	1
2718	2620	1
