2616	1867	1
2613	1524	1
1263	665	1
690	1933	1
1955	2063	1
1903	151	1
513	2015	3
1783	528	5
2542	1637	2
1240	1667	1
1611	2132	12
1923	453	1
1298	1741	10
442	1719	1
1455	118	1
1274	988	1
575	1829	3
1703	1741	3
1801	1993	2
1179	2282	4
1316	1314	1
2169	1236	1
2299	1718	1
1374	673	1
1780	50	1
2570	1720	1
1826	1346	1
1414	1174	1
1712	528	2
2498	2111	1
284	341	1
1529	2251	3
1318	2147	1
2137	2094	2
2678	2192	1
754	1576	1
686	2153	2
1210	455	1
2363	606	1
591	2715	2
1340	2345	1
1557	2597	1
1578	1851	15
764	2267	1
2133	1388	1
2535	1726	1
2392	2141	1
1972	1222	5
2033	2302	2
2363	1260	1
17	1222	11
1392	2312	1
1193	2689	3
2562	2332	1
1877	1401	1
2284	2162	1
1741	2588	4
843	1016	1
1379	1964	1
622	1645	1
1318	501	1
2099	1755	1
847	1899	4
1520	478	1
661	1841	2
877	2164	1
2476	133	3
36	2526	2
2666	2489	3
2481	2475	1
2155	307	1
1473	513	1
2221	2406	1
1478	1706	1
152	1320	2
1583	1683	1
2201	1990	1
859	2627	1
1955	2351	1
1654	1482	1
188	1535	1
2613	2607	6
2549	2219	1
83	964	1
1101	2111	1
1899	1048	1
1516	1313	1
1260	2627	2
1408	2710	1
2111	1683	4
1683	2408	1
697	1938	1
1413	2489	2
2107	2177	1
1844	884	2
2358	2284	1
1187	2141	3
1854	2370	1
1991	1157	1
2601	2277	1
1125	430	1
2099	1049	1
1536	2229	1
34	1562	4
2248	1866	1
1050	2707	1
834	1479	3
2046	1571	2
1499	411	15
2192	1255	1
2111	2590	2
2557	953	2
1683	1775	1
585	2548	6
484	534	1
1372	1253	2
2519	411	6
253	1932	1
1489	1860	2
1935	2688	2
1081	1230	1
1381	1253	3
1179	1933	1
2590	1193	3
1668	2032	1
2015	1393	1
284	1222	1
583	2611	2
1064	1261	1
81	2351	1
83	2477	1
2706	597	3
1913	2647	5
843	1683	3
2618	1646	15
1578	1087	1
1824	1510	1
695	1419	1
1316	275	1
1510	513	8
2166	1295	1
2146	2221	1
2702	1647	1
1808	2316	1
1381	2320	1
317	2689	1
2560	1867	1
152	1427	1
1370	754	1
1499	2674	4
2298	1784	2
310	1683	1
1454	1186	2
1449	1355	2
1405	2519	2
1918	1178	2
2366	1751	1
1230	388	1
399	2653	1
872	2183	1
1990	2656	1
1956	2482	2
241	64	2
2675	2067	1
1645	36	5
373	2213	1
1443	1479	1
84	1581	2
2071	1298	2
122	2020	1
1370	1298	2
1333	1510	3
829	2237	1
2132	2192	1
570	1777	1
246	510	1
1278	2563	1
2221	1026	2
1726	1253	1
1964	2486	1
2162	2342	2
1631	877	2
36	1507	4
597	2259	1
1986	2622	27
1340	2582	6
950	2535	1
1718	1246	2
1611	1713	3
2007	1932	1
1885	1186	2
1325	2438	1
2430	1660	1
1769	2485	2
1931	2504	1
1611	1093	1
1237	2620	1
2613	2381	1
2466	2549	1
1103	1222	2
1794	2392	2
584	1192	1
484	2403	1
1497	1357	2
2266	2010	1
1963	1483	3
2711	1628	3
2099	2048	3
152	1545	1
877	1528	1
552	2218	2
2343	1918	3
2190	1237	9
2274	1479	2
2220	473	2
1918	2718	1
1493	1965	2
2112	2161	1
651	2478	1
2543	1956	1
1449	1326	1
1620	1297	1
2594	2485	4
2327	2607	2
2046	147	1
2049	2395	1
1340	277	1
2570	2000	2
1251	210	1
2192	1125	1
1720	2164	2
34	2672	1
528	2106	1
1898	2366	2
1379	2476	1
1751	1796	1
2109	1815	5
1854	774	1
171	1576	2
1195	696	2
2632	2605	1
2573	9	4
2010	1719	1
2190	1806	3
2674	1388	2
1388	2232	1
2704	2342	3
2066	935	2
2070	1255	1
2123	1913	1
585	1562	4
148	2469	1
85	1713	1
1242	1935	4
1918	2644	12
2635	34	4
1499	1706	3
37	1719	14
1773	2308	1
1336	1244	1
527	1228	3
585	527	2
1478	2433	1
2635	1103	1
2323	275	1
2018	755	1
1456	2120	1
1666	2316	1
618	2021	1
1413	2283	4
388	2321	1
2175	2085	1
1796	1418	1
2099	1863	1
1689	2240	2
1578	2632	2
2672	37	3
1387	19	3
2191	897	1
2688	2489	2
2717	2190	3
39	2109	2
1313	2099	1
1206	997	2
1645	1611	21
106	2550	1
434	2149	1
2295	1391	1
2539	2205	2
1571	520	2
2049	2367	1
1222	1411	1
2221	547	1
36	1543	1
2459	913	1
2715	2095	1
535	1852	4
2299	1318	2
1187	1641	3
2372	1482	1
1048	2020	2
2643	1225	1
2367	1070	1
520	1222	3
878	2051	1
1294	2707	7
2031	2685	2
2308	2111	2
2299	597	1
1480	2594	6
1347	1276	1
1932	528	2
2140	2678	1
1213	1931	1
1898	2302	1
1529	1429	1
1999	1281	1
2150	2303	1
2067	1538	1
1207	2660	3
1808	1403	1
2331	2582	1
1854	1070	1
2253	1265	2
2099	1455	1
2635	1850	1
1963	2166	1
851	2099	2
606	1337	1
2490	859	2
2218	2713	1
286	1355	1
1276	2070	5
2519	535	3
2647	81	4
2466	2312	2
1226	2605	6
2582	1838	1
389	1429	1
2133	1219	1
151	84	3
2303	1464	1
1396	606	1
532	1086	4
404	1423	1
535	1366	1
1741	1355	2
1441	1124	1
2267	2548	4
1995	933	1
2582	1239	2
2629	1578	1
1993	2132	1
1309	2233	1
2044	2566	3
513	2240	1
770	925	1
1656	2687	1
453	2112	1
1046	1340	2
2266	1449	3
1163	2601	1
2343	2562	1
17	343	1
1472	583	1
2146	2312	2
473	1607	3
2690	84	2
1972	2205	2
2166	1689	7
568	1333	1
2217	1269	1
2157	2172	1
2468	489	1
2478	991	1
513	1824	3
1261	1682	1
81	429	1
2221	1796	4
2345	1251	1
733	2535	1
2231	436	1
830	2049	1
1987	2674	2
2161	2549	2
2164	2620	2
1379	740	1
2407	1482	5
1086	2622	1
570	1275	1
1230	713	1
435	1585	1
2327	1599	1
1635	1414	2
2329	1931	1
570	691	2
173	696	2
1372	1796	14
2627	1555	6
473	1005	2
1703	5	1
1525	1899	5
1867	2533	5
605	2031	1
585	2137	7
2449	81	1
2232	2411	1
1291	2607	2
1239	16	1
286	1844	1
1899	2689	3
733	1297	1
1294	843	9
2695	2076	1
1265	2573	4
2622	1541	2
1554	829	1
1284	1505	1
1250	1528	2
2539	1608	2
1403	2063	1
2107	2582	3
2246	1613	1
152	2308	3
935	2053	1
1250	1933	3
1785	2620	1
651	2172	1
1391	528	2
81	2000	1
2048	2563	1
2223	2702	1
2695	2404	1
1318	2219	1
84	152	1
1865	2172	1
2213	2468	7
2247	2217	1
2481	2071	3
2370	2557	9
1192	309	1
2106	2137	1
2611	1566	1
1312	36	1
897	697	1
404	1208	1
2045	2482	1
17	1094	2
1840	2478	1
2489	2161	1
275	1401	1
2560	2610	1
2662	2293	1
1986	2468	33
1456	2539	1
1930	2486	1
1863	1372	1
803	1678	1
1246	1440	1
612	1993	1
1217	2624	1
1456	421	1
2281	1358	1
2015	1965	1
1677	2618	1
2295	2613	1
2518	152	1
1336	2678	2
1581	2056	1
2485	2233	1
1234	2321	1
1210	1612	1
851	722	1
441	2485	1
1703	1805	2
1724	2259	1
2094	2399	1
442	2635	2
1030	611	1
1187	1236	2
2140	2363	1
1298	2240	1
1234	2221	3
1298	2321	2
118	1230	4
1956	1320	5
851	2646	1
1747	2562	1
1859	461	1
2166	2668	2
2177	1026	4
501	2282	9
1587	1666	1
122	1260	2
732	153	1
651	1294	1
1939	2109	1
122	1377	1
929	2566	3
2261	2367	3
1427	1578	2
1829	1510	1
2329	1796	1
1267	2288	4
2048	605	2
1429	495	4
1787	1766	1
2476	675	1
1125	2140	1
1688	2344	1
1620	1331	1
1372	1828	5
1528	1536	3
2333	2003	2
1801	1646	3
429	2261	1
2336	2217	1
980	559	1
2066	1504	1
2627	1719	3
1607	1388	1
1950	1441	1
2618	511	3
507	2619	1
734	521	1
1497	1719	4
1645	2329	1
2672	646	2
1805	854	1
484	1583	14
2094	2682	14
2486	2354	1
2164	830	1
877	606	1
847	2345	2
1179	2678	1
1428	1986	1
2351	1741	5
1455	1381	1
1982	1979	1
171	2566	1
1026	1885	2
1788	727	8
2126	1805	1
1524	1864	1
1963	1609	1
2048	2484	1
1483	2616	1
1706	1086	6
2655	733	1
2597	1508	1
570	1747	5
755	1315	1
1999	2267	2
2613	2608	1
1713	2015	2
2108	1688	1
419	1636	1
2297	1990	2
1449	742	1
2218	1987	1
2440	1900	1
1490	1585	1
1260	2046	1
2550	1934	1
1242	1212	2
1530	2150	1
1449	2048	1
1954	2635	2
1961	1719	1
1185	2519	2
2217	1529	1
2613	2200	1
2225	2351	6
1236	1393	1
1323	2284	2
2004	2607	1
147	2218	1
2491	528	1
2414	1436	1
1873	2357	1
2482	2225	1
520	2583	1
1093	813	1
2358	1451	1
897	1718	1
925	1226	4
2338	2093	1
2032	1538	2
2650	1773	3
691	1231	2
2481	1992	1
1388	2685	2
2147	1688	1
1900	2251	2
2704	918	1
2466	483	1
1955	1294	3
350	399	1
2475	1328	1
2142	1276	1
2307	1574	1
2320	2605	1
1507	1880	1
1245	473	1
1209	2702	1
1288	1602	1
1571	1373	1
348	2689	1
2283	1370	2
2622	1336	10
2686	2259	2
1689	1992	3
2032	1852	2
646	2717	1
1964	2706	8
1666	83	1
2590	847	1
1234	832	1
1788	2573	1
2476	1478	1
1666	2514	1
1646	2476	10
2070	1581	1
1405	2504	1
2668	1187	1
1964	1579	5
2549	136	1
1741	2613	10
166	732	1
1163	2274	2
1249	2004	1
2436	585	1
1663	570	1
1747	2625	4
136	1274	1
255	1667	1
1256	1236	2
2705	2333	1
1792	1554	1
1965	50	3
2299	2109	3
1792	1637	1
2331	1828	1
1249	2320	1
1956	2582	8
2711	1026	8
991	478	1
2614	755	1
1898	2192	1
1683	2533	6
436	2008	3
453	2675	3
1321	1449	1
1251	1688	1
1414	2484	1
2650	1293	1
2332	1372	2
1212	166	1
1049	1498	1
2687	2332	1
2107	1026	1
2032	2647	2
2173	2076	3
548	2688	1
2486	2490	1
1747	525	1
774	690	1
1253	1766	1
2644	2686	2
2066	665	1
2257	2173	6
2708	1723	2
1840	473	1
1950	2375	2
2070	1538	3
1482	2073	1
501	2687	1
625	2616	2
253	1528	1
2159	2254	3
819	1783	1
774	713	1
2141	2249	1
835	1472	1
1373	1666	1
2302	997	1
1564	2191	7
2687	467	11
520	1429	2
152	2573	1
2466	513	1
2313	2688	1
2190	2004	1
1363	2554	1
2321	1510	1
2173	1802	2
1217	2102	1
1295	2072	1
940	929	2
2570	2668	3
2345	528	1
733	2659	2
1757	2478	1
1323	2476	1
1199	188	1
455	1585	1
1712	2650	1
2392	1255	1
2605	1517	1
2611	2440	2
1943	1226	9
1982	1525	1
1497	2152	1
2627	552	2
1429	1497	1
1336	1400	2
2044	2342	2
2049	84	1
1614	2331	2
153	2689	2
2402	532	1
2653	605	1
1921	1174	1
2155	2363	2
118	388	1
2329	1326	1
2099	1508	5
877	72	2
1972	2687	3
1362	520	3
1972	1689	1
1320	2682	8
2192	1309	1
1811	1237	3
2298	419	1
2582	2511	3
1664	1554	1
1363	2343	3
1387	2357	1
935	661	1
1275	1089	1
1479	2145	4
1355	2099	2
1972	2295	3
1583	1300	1
1645	1363	2
2270	37	1
2261	1260	4
1209	2519	2
436	713	1
2485	1363	1
436	2015	2
453	516	3
1206	1335	2
2594	1372	10
2257	2099	6
2554	1456	2
1432	2492	1
2659	2550	3
2164	2019	1
2233	2049	1
1583	1451	5
2099	37	3
2351	2303	1
575	1510	5
2076	1314	3
1265	1478	1
2688	2433	1
1294	483	3
1263	1299	1
2231	2650	1
1854	483	1
2662	467	3
2486	918	1
2504	528	1
1414	1411	1
761	1255	1
2142	2299	1
1950	2183	1
1422	1961	2
1456	1666	1
1554	2066	3
1899	1423	2
2476	591	1
913	473	4
2646	1237	2
1683	859	1
1811	1780	8
1880	2111	1
2679	1193	1
1278	2613	1
2560	2627	3
1680	2295	2
1328	2190	1
1315	548	3
1504	516	1
2563	859	4
513	1935	5
2225	1982	4
2687	1853	1
1230	2048	1
1230	1304	1
2150	209	1
1315	246	3
1125	2412	1
1107	2313	1
1432	2679	1
2707	2706	2
557	2299	1
2160	2585	1
1866	253	1
2548	2436	2
1437	2302	1
1873	2298	3
2581	495	2
1935	1713	2
696	606	1
851	1355	1
1451	2145	2
2107	2570	3
528	1298	7
148	1873	1
1964	1249	1
1795	461	1
1206	2705	4
1070	1851	3
2485	1666	1
1783	2613	8
241	2149	1
597	2535	1
34	1026	3
2266	1936	1
2686	1885	1
350	1987	1
2399	2644	3
547	2235	1
2011	2159	2
1610	2277	1
2481	1328	1
2327	1571	2
2582	878	2
2095	2199	2
878	2705	1
1468	1614	1
2173	1584	1
1860	2646	1
2533	559	1
1429	453	7
2159	2108	1
2468	2161	3
1611	1459	5
1432	585	1
516	1261	2
2341	1413	1
1354	2683	1
2282	1877	4
1956	1239	3
1788	2480	1
2358	1972	1
1510	1261	19
1813	1237	1
1335	1237	1
2706	284	1
1239	2500	1
1783	429	1
2653	476	1
847	2573	2
1357	1163	1
1666	1805	1
607	1866	1
1094	1806	1
2683	1880	3
2076	1219	1
1528	1225	2
1706	1979	1
2073	834	1
2666	1316	1
2715	1315	1
2519	1516	2
1859	2478	1
2557	1530	4
166	1231	1
153	1783	2
2173	1563	2
2686	2302	1
1806	5	1
1276	1445	1
2656	1516	1
2107	2605	2
2303	516	1
1432	2338	3
2205	1206	2
1851	2367	2
566	153	1
1667	2563	4
2498	153	16
1437	1298	1
2259	1269	1
843	1806	2
1645	1963	6
1571	2219	4
1895	2208	1
1617	2695	1
2137	1207	1
1369	733	6
1752	2711	4
2632	1472	2
1274	1525	1
834	2399	2
1950	1955	1
122	2046	1
1240	467	2
2190	2662	2
2172	1571	1
2018	1773	1
605	1763	1
419	646	1
1362	2426	2
332	2459	1
2338	2438	1
2225	1525	1
2625	1806	1
442	1304	1
1190	2149	1
913	2096	1
733	873	1
511	501	2
2107	2392	3
1585	1240	3
2221	2041	1
1340	1965	2
2463	1242	2
733	2102	1
2065	1918	6
2106	1918	1
1854	2674	5
2711	1654	3
277	1278	1
2583	2406	2
1854	1026	2
1193	1796	3
1647	1193	1
1482	2146	2
551	1499	6
2155	2625	1
2354	2644	1
1741	1688	4
2514	429	6
1251	2147	1
429	842	1
1943	1208	2
2130	2007	1
1932	1792	1
2010	1297	1
1260	727	2
1242	1833	1
2570	1837	4
2614	2707	1
1207	1186	1
214	673	2
2481	1965	2
1720	1682	1
2063	1765	1
1400	1190	1
1449	606	3
1525	1507	1
426	2071	3
1449	1585	2
1794	1147	1
1167	1230	1
2345	1741	6
2070	510	1
1125	1930	6
2619	2395	2
1913	441	1
2031	57	1
2074	1913	1
2308	2160	1
2549	1528	1
2568	1242	1
1853	1637	7
2674	1850	2
2410	2644	1
1369	2161	3
2219	2004	2
588	713	1
2509	1260	2
2482	2568	2
1991	683	2
1193	439	1
81	156	1
2676	913	2
980	1094	2
1930	76	1
1101	1344	1
2463	1344	1
2072	2687	5
1800	1900	3
2690	588	1
947	1899	1
2395	1427	8
847	1510	7
612	2498	1
2689	2109	7
2504	1369	5
1751	1445	1
1513	2607	1
1866	1125	4
1414	756	1
2267	1931	3
2034	2312	1
507	925	1
1480	2548	1
2542	2539	1
1780	2034	1
2635	602	1
72	935	2
434	1369	1
2049	1530	3
1226	253	4
2543	1234	6
2469	1808	1
2155	1747	1
1667	2225	3
2281	1766	2
513	1853	1
1256	1030	1
2259	2032	5
1297	2223	2
419	153	1
1530	2336	1
2535	2173	1
1763	1483	2
1086	2640	2
1401	1815	1
1049	2646	1
1581	1313	1
1381	1841	1
2647	2170	1
2445	2613	1
399	1614	1
1219	2282	2
510	661	2
2056	2694	1
2076	2313	1
697	1851	4
2074	2007	1
1230	2281	1
2031	1918	7
1187	1611	3
1918	1355	3
1376	273	1
1833	1646	2
277	2219	1
1281	1583	1
1859	2018	1
1498	1934	1
2466	2660	1
1086	1995	1
2490	1340	2
2372	1591	1
284	2159	1
1611	1963	6
1373	1403	4
